<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.09.03	1.29583	1.32235	1.29079	1.31927	540933	0	19
2017.09.10	1.31825	1.36159	1.31483	1.35857	585716	0	17
2017.09.17	1.35594	1.36555	1.34487	1.34948	581888	0	19
2017.09.24	1.34867	1.35697	1.33419	1.33954	574009	0	17
2017.10.01	1.33718	1.34011	1.30260	1.30668	496042	0	19
2017.10.08	1.30910	1.33368	1.30739	1.32836	450302	0	19
2017.10.15	1.32932	1.33107	1.30869	1.31865	470525	0	19
2017.10.22	1.31842	1.32782	1.30688	1.31277	480487	0	19
2017.10.29	1.31189	1.33201	1.30384	1.30735	524156	0	19
2017.11.05	1.30654	1.32284	1.30571	1.31882	488893	0	19
2017.11.12	1.31611	1.32595	1.30609	1.32151	579925	0	19
2017.11.19	1.32143	1.33590	1.31848	1.33306	482281	0	19
2017.11.26	1.33190	1.35485	1.32201	1.34743	705605	0	18
2017.12.03	1.34441	1.35375	1.33190	1.33837	604660	0	18
2017.12.10	1.33744	1.34642	1.33005	1.33151	557289	0	18
2017.12.17	1.33098	1.34193	1.33084	1.33558	469277	0	17
2017.12.24	1.33714	1.35436	1.33466	1.35011	280593	0	17
2017.12.31	1.35317	1.36119	1.34930	1.35637	347507	0	17
2018.01.07	1.35582	1.37435	1.34571	1.37282	509136	0	17
2018.01.14	1.37269	1.39444	1.37231	1.38507	600663	0	17
2018.01.21	1.38912	1.43445	1.38562	1.41611	795700	0	17
2018.01.28	1.41386	1.42775	1.39789	1.41144	769858	0	17
2018.02.04	1.41019	1.41497	1.37636	1.38239	885448	0	17
2018.02.11	1.38076	1.41440	1.37951	1.40246	629136	0	17
2018.02.18	1.40124	1.40484	1.38558	1.39680	555148	0	17
2018.02.25	1.39882	1.40691	1.37108	1.37990	648735	0	17
2018.03.04	1.37918	1.39285	1.37657	1.38472	642478	0	17
2018.03.11	1.38475	1.39947	1.38402	1.39437	496183	0	17
2018.03.18	1.39349	1.42185	1.39119	1.41317	607769	0	17
2018.03.25	1.41335	1.42436	1.40096	1.40180	473819	0	17
2018.04.01	1.40191	1.41047	1.39645	1.40861	443119	0	17
2018.04.08	1.40821	1.42954	1.40775	1.42366	454067	0	17
2018.04.15	1.42418	1.43755	1.40015	1.40022	447264	0	17
2018.04.22	1.39927	1.40302	1.37461	1.37765	457921	0	17
2018.04.29	1.37687	1.37915	1.34853	1.35319	583815	0	18
2018.05.06	1.35317	1.36166	1.34591	1.35371	603219	0	18
2018.05.13	1.35400	1.36074	1.34503	1.34693	560448	0	18
2018.05.20	1.34585	1.34907	1.32910	1.32941	625368	0	18
2018.05.27	1.33083	1.33608	1.32032	1.33449	623056	0	9
2018.06.03	1.33347	1.34714	1.32938	1.34064	559079	0	18
2018.06.10	1.34095	1.34456	1.32103	1.32793	523063	0	17
2018.06.17	1.32638	1.33139	1.31010	1.32603	528233	0	17
2018.06.24	1.32483	1.32912	1.30484	1.32055	555450	0	17
2018.07.01	1.31774	1.32892	1.30939	1.32839	472066	0	17
2018.07.08	1.33126	1.33620	1.31017	1.32356	492748	0	17
2018.07.15	1.32312	1.32918	1.29566	1.31281	462279	0	17
2018.07.22	1.31210	1.32124	1.30706	1.30935	379925	0	17
2018.07.29	1.31082	1.31718	1.29746	1.30012	420343	0	17
2018.08.05	1.30043	1.30085	1.27221	1.27686	296332	0	17
2018.08.12	1.27471	1.28264	1.26609	1.27494	409839	0	17
2018.08.19	1.27396	1.29352	1.27286	1.28467	344587	0	17
2018.08.26	1.28367	1.30423	1.28280	1.29559	383224	0	17
2018.09.02	1.29146	1.30272	1.27844	1.29152	401261	0	17
2018.09.09	1.29190	1.31426	1.28960	1.30684	370601	0	17
2018.09.16	1.30606	1.32972	1.30539	1.30815	431927	0	17
2018.09.23	1.30703	1.32164	1.29997	1.30280	410681	0	17
2018.09.30	1.30378	1.31222	1.29210	1.31139	454072	0	17
2018.10.07	1.31173	1.32568	1.30273	1.31511	503199	0	17
2018.10.14	1.30842	1.32351	1.30104	1.30654	448321	0	17
2018.10.21	1.30676	1.30889	1.27762	1.28251	568347	0	17
2018.10.28	1.28186	1.30400	1.26927	1.29641	495595	0	17
2018.11.04	1.30224	1.31738	1.29570	1.29738	501916	0	17
2018.11.11	1.29158	1.30709	1.27225	1.28228	585058	0	17
2018.11.18	1.28425	1.29268	1.27633	1.28063	411648	0	17
2018.11.25	1.28192	1.28629	1.27243	1.27484	517689	0	17
2018.12.02	1.27640	1.28385	1.26574	1.27314	536145	0	17
2018.12.09	1.27017	1.27581	1.24754	1.25841	612885	0	17
2018.12.16	1.25990	1.27055	1.25490	1.26350	693973	0	17
2018.12.23	1.26416	1.27338	1.26150	1.26951	452067	0	17
2018.12.30	1.26948	1.28134	1.23932	1.27244	447122	0	17
2019.01.06	1.27203	1.28650	1.27058	1.28359	495436	0	17
2019.01.13	1.28500	1.30000	1.26675	1.28699	564542	0	17
2019.01.20	1.28712	1.32169	1.28294	1.31969	490342	0	17
2019.01.27	1.31828	1.32100	1.30421	1.30814	527392	0	17
2019.02.03	1.30656	1.31022	1.28531	1.29391	406854	0	17
2019.02.10	1.29297	1.29576	1.27720	1.28861	446983	0	17
2019.02.17	1.29032	1.29380	1.28906	1.29269	64151	0	17
