<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.09.24	1.63862	1.64123	1.63262	1.63377	62049	0	3
2014.09.25	1.63384	1.63408	1.62750	1.63149	71323	0	0
2014.09.26	1.63156	1.63316	1.62368	1.62408	63505	0	0
2014.09.29	1.62306	1.62735	1.62116	1.62392	66084	0	3
2014.09.30	1.62392	1.62861	1.61654	1.62113	74653	0	0
2014.10.01	1.62111	1.62508	1.61604	1.61836	74248	0	0
2014.10.02	1.61836	1.62488	1.61114	1.61426	88442	0	0
2014.10.03	1.61428	1.61577	1.59507	1.59668	61955	0	0
2014.10.06	1.59572	1.60977	1.59528	1.60808	44406	0	1
2014.10.07	1.60807	1.61277	1.60249	1.60937	62311	0	0
2014.10.08	1.60935	1.61802	1.60307	1.61680	64512	0	0
2014.10.09	1.61660	1.62254	1.61032	1.61153	78718	0	0
2014.10.10	1.61147	1.61341	1.60074	1.60755	78501	0	2
2014.10.13	1.60692	1.61251	1.60497	1.60818	80772	0	5
2014.10.14	1.60820	1.60961	1.58960	1.59010	86824	0	0
2014.10.15	1.59003	1.60678	1.58736	1.60177	117231	0	0
2014.10.16	1.60176	1.60958	1.59404	1.60848	114277	0	0
2014.10.17	1.60850	1.61250	1.60281	1.60895	77970	0	0
2014.10.20	1.61040	1.61782	1.60788	1.61618	68692	0	5
2014.10.21	1.61617	1.61830	1.61088	1.61090	84880	0	0
2014.10.22	1.61090	1.61295	1.60106	1.60486	87849	0	0
2014.10.23	1.60486	1.60591	1.59934	1.60278	93934	0	0
2014.10.24	1.60275	1.60977	1.60158	1.60853	92791	0	0
2014.10.27	1.60824	1.61461	1.60822	1.61152	75494	0	0
2014.10.28	1.61153	1.61815	1.60870	1.61306	77174	0	0
2014.10.29	1.61304	1.61603	1.60016	1.60113	83831	0	0
2014.10.30	1.60112	1.60374	1.59498	1.60014	87486	0	0
2014.10.31	1.60015	1.60100	1.59414	1.59927	76495	0	0
2014.11.03	1.59605	1.60205	1.59252	1.59698	97145	0	0
2014.11.04	1.59699	1.60151	1.59640	1.60007	89991	0	0
2014.11.05	1.60009	1.60206	1.58678	1.59741	100637	0	0
2014.11.06	1.59740	1.60010	1.58233	1.58294	109528	0	0
2014.11.07	1.58292	1.58854	1.57890	1.58673	101953	0	0
2014.11.10	1.58813	1.59162	1.58401	1.58403	73803	0	7
2014.11.11	1.58404	1.59437	1.58341	1.59158	76903	0	0
2014.11.12	1.59160	1.59394	1.57746	1.57762	102281	0	0
2014.11.13	1.57768	1.57802	1.56925	1.57092	87384	0	0
2014.11.14	1.57092	1.57092	1.55917	1.56662	97817	0	0
2014.11.17	1.56794	1.57350	1.56186	1.56389	89337	0	1
2014.11.18	1.56388	1.56776	1.56290	1.56305	87096	0	3
2014.11.19	1.56307	1.57192	1.55888	1.56803	93406	0	0
2014.11.20	1.56804	1.57363	1.56308	1.56900	103286	0	0
2014.11.21	1.56890	1.57125	1.56246	1.56484	105962	0	0
2014.11.24	1.56337	1.57134	1.56273	1.57042	87917	0	0
2014.11.25	1.57067	1.57345	1.56474	1.57064	94846	0	0
2014.11.26	1.57060	1.58047	1.56779	1.57892	95224	0	0
2014.11.27	1.57891	1.58246	1.57154	1.57344	84065	0	0
2014.11.28	1.57320	1.57381	1.56127	1.56491	101666	0	0
2014.12.01	1.56470	1.57627	1.55838	1.57280	109677	0	0
2014.12.02	1.57275	1.57416	1.56306	1.56353	96392	0	5
2014.12.03	1.56352	1.57182	1.56181	1.56843	104331	0	22
2014.12.04	1.56847	1.57249	1.56427	1.56716	104407	0	22
2014.12.05	1.56715	1.56942	1.55679	1.55846	104471	0	22
2014.12.08	1.55674	1.56778	1.55401	1.56497	104070	0	22
2014.12.09	1.56497	1.57162	1.56247	1.56654	117909	0	22
2014.12.10	1.56643	1.57178	1.56462	1.57144	107636	0	22
2014.12.11	1.57146	1.57557	1.56511	1.57295	118268	0	22
2014.12.12	1.57301	1.57457	1.56936	1.57195	105543	0	22
2014.12.15	1.57137	1.57457	1.56002	1.56357	103786	0	21
2014.12.16	1.56359	1.57847	1.56092	1.57474	106014	0	22
2014.12.17	1.57472	1.57517	1.55432	1.55728	107194	0	22
2014.12.18	1.55724	1.56762	1.55478	1.56668	97249	0	22
2014.12.19	1.56671	1.56810	1.56041	1.56189	78521	0	22
2014.12.22	1.56201	1.56642	1.55719	1.55881	55768	0	22
2014.12.23	1.55880	1.56070	1.54847	1.55186	66556	0	22
2014.12.24	1.55191	1.55562	1.55027	1.55473	42064	0	22
2014.12.26	1.55512	1.55657	1.55358	1.55561	22611	0	22
2014.12.29	1.55581	1.55849	1.55060	1.55143	58882	0	22
2014.12.30	1.55159	1.55725	1.54995	1.55588	59394	0	22
2014.12.31	1.55591	1.56192	1.55479	1.55864	48190	0	22
2015.01.02	1.55434	1.55498	1.53247	1.53250	62596	0	22
2015.01.05	1.52978	1.53183	1.51627	1.52473	97032	0	22
2015.01.06	1.52473	1.52727	1.51401	1.51497	102112	0	22
2015.01.07	1.51498	1.51543	1.50536	1.51088	108763	0	22
2015.01.08	1.51080	1.51166	1.50332	1.50878	86066	0	22
2015.01.09	1.50827	1.51747	1.50761	1.51590	100292	0	22
2015.01.12	1.51750	1.51932	1.50977	1.51703	83544	0	22
2015.01.13	1.51709	1.51906	1.50762	1.51572	101028	0	23
2015.01.14	1.51559	1.52682	1.51437	1.52293	117003	0	23
2015.01.15	1.52306	1.52659	1.51491	1.51776	144774	0	23
2015.01.16	1.51781	1.52333	1.50738	1.51387	147977	0	23
2015.01.19	1.51286	1.51780	1.51071	1.51100	84034	0	23
2015.01.20	1.51097	1.51984	1.50560	1.51416	88237	0	23
2015.01.21	1.51417	1.51784	1.50749	1.51401	114946	0	23
2015.01.22	1.51414	1.52114	1.49710	1.50077	132638	0	23
2015.01.23	1.50076	1.50351	1.49499	1.49853	137207	0	23
2015.01.26	1.50073	1.51023	1.49856	1.50761	105537	0	23
2015.01.27	1.50690	1.52222	1.50584	1.51952	116241	0	23
2015.01.28	1.51954	1.52180	1.51297	1.51336	113947	0	23
2015.01.29	1.51331	1.51614	1.50166	1.50630	107571	0	23
2015.01.30	1.50636	1.50948	1.49879	1.50448	106214	0	23
2015.02.02	1.50912	1.50967	1.50045	1.50376	99216	0	23
2015.02.03	1.50376	1.51970	1.49877	1.51644	114386	0	23
2015.02.04	1.51652	1.52497	1.51378	1.51781	109243	0	23
2015.02.05	1.51791	1.53426	1.51639	1.53263	111968	0	20
2015.02.06	1.53202	1.53516	1.52102	1.52459	101179	0	20
2015.02.09	1.52235	1.52665	1.51998	1.52144	99211	0	20
2015.02.10	1.52140	1.52748	1.51956	1.52529	101351	0	20
2015.02.11	1.52519	1.52988	1.52179	1.52315	94412	0	20
2015.02.12	1.52316	1.54139	1.52082	1.53825	121658	0	20
2015.02.13	1.53820	1.54212	1.53700	1.53994	100129	0	20
2015.02.16	1.54150	1.54395	1.53382	1.53631	86319	0	20
2015.02.17	1.53631	1.54018	1.53153	1.53510	94581	0	20
2015.02.18	1.53510	1.54791	1.53407	1.54347	100850	0	20
2015.02.19	1.54354	1.54643	1.54034	1.54121	92335	0	20
2015.02.20	1.54126	1.54329	1.53427	1.53956	114189	0	20
2015.02.23	1.53922	1.54738	1.53315	1.54553	87877	0	20
2015.02.24	1.54559	1.54730	1.54008	1.54514	98961	0	20
2015.02.25	1.54508	1.55376	1.54456	1.55263	89581	0	20
2015.02.26	1.55266	1.55514	1.53935	1.54040	108218	0	20
2015.02.27	1.54019	1.54578	1.53830	1.54340	104577	0	20
2015.03.02	1.54159	1.54277	1.53508	1.53639	82135	0	20
2015.03.03	1.53634	1.53965	1.53437	1.53555	81764	0	20
2015.03.04	1.53563	1.53708	1.52507	1.52627	91037	0	18
2015.03.05	1.52628	1.52689	1.52141	1.52373	101342	0	20
2015.03.06	1.52388	1.52547	1.50311	1.50396	108594	0	20
2015.03.08	1.50371	1.50393	1.50282	1.50353	1421	0	18
2015.03.09	1.50354	1.51361	1.50321	1.51277	88760	0	20
2015.03.10	1.51276	1.51285	1.50276	1.50531	127815	0	20
2015.03.11	1.50531	1.50956	1.48926	1.49270	150699	0	20
2015.03.12	1.49275	1.50216	1.48490	1.48853	132234	0	20
2015.03.13	1.48844	1.48960	1.46984	1.47400	122392	0	18
2015.03.15	1.47340	1.47462	1.47311	1.47353	745	0	20
2015.03.16	1.47354	1.48523	1.47354	1.48248	106269	0	20
2015.03.17	1.48249	1.48444	1.47229	1.47423	108117	0	20
2015.03.18	1.47430	1.51638	1.46341	1.49569	141861	0	20
2015.03.19	1.49559	1.50085	1.46871	1.47541	168783	0	20
2015.03.20	1.47537	1.49881	1.47210	1.49483	135326	0	20
2015.03.22	1.49693	1.49889	1.49658	1.49712	2001	0	20
2015.03.23	1.49712	1.49730	1.48375	1.49535	150056	0	20
2015.03.24	1.49535	1.49837	1.48416	1.48434	131121	0	20
2015.03.25	1.48434	1.49535	1.48298	1.48836	117172	0	20
2015.03.26	1.48836	1.49930	1.48060	1.48501	133587	0	20
2015.03.27	1.48500	1.49205	1.47956	1.48665	122537	0	20
2015.03.30	1.48832	1.49001	1.47518	1.48088	103003	0	20
2015.03.31	1.48092	1.48705	1.47543	1.48142	114607	0	4
2015.04.01	1.48138	1.48704	1.47386	1.48228	126556	0	20
2015.04.02	1.48228	1.48673	1.47752	1.48269	105298	0	20
2015.04.03	1.48249	1.49442	1.48091	1.49136	67440	0	20
2015.04.06	1.49138	1.49805	1.48691	1.48775	58180	0	20
2015.04.07	1.48757	1.49193	1.48021	1.48068	103546	0	20
2015.04.08	1.48067	1.49714	1.48040	1.48670	113681	0	20
2015.04.09	1.48669	1.48851	1.46832	1.47114	102303	0	20
2015.04.10	1.47115	1.47237	1.45861	1.46292	106781	0	20
2015.04.13	1.46156	1.46805	1.45648	1.46737	108283	0	20
2015.04.14	1.46738	1.48008	1.46026	1.47796	118459	0	20
2015.04.15	1.47797	1.48524	1.46997	1.48385	123269	0	20
2015.04.16	1.48388	1.49691	1.48113	1.49305	130468	0	20
2015.04.17	1.49305	1.50528	1.49153	1.49606	120962	0	20
2015.04.20	1.49541	1.49828	1.48869	1.49051	106674	0	20
2015.04.21	1.49048	1.49721	1.48553	1.49249	106513	0	20
2015.04.22	1.49249	1.50787	1.49120	1.50346	120676	0	20
2015.04.23	1.50346	1.50691	1.49586	1.50556	121379	0	20
2015.04.24	1.50552	1.51868	1.50265	1.51842	115726	0	20
2015.04.27	1.51723	1.52605	1.51059	1.52364	104243	0	20
2015.04.28	1.52364	1.53419	1.51740	1.53379	118173	0	20
2015.04.29	1.53376	1.54976	1.53268	1.54361	142753	0	20
2015.04.30	1.54359	1.54915	1.53029	1.53504	142409	0	20
2015.05.01	1.53490	1.53965	1.51132	1.51334	100541	0	20
2015.05.04	1.51392	1.51738	1.50893	1.51181	98754	0	20
2015.05.05	1.51183	1.52172	1.50880	1.51808	117666	0	20
2015.05.06	1.51808	1.52905	1.51490	1.52432	135745	0	20
2015.05.07	1.52449	1.52746	1.51627	1.52415	142928	0	20
2015.05.08	1.52355	1.55214	1.52353	1.54368	170342	0	20
2015.05.11	1.54421	1.56120	1.53922	1.55853	113486	0	20
2015.05.12	1.55851	1.57096	1.55562	1.56678	110276	0	20
2015.05.13	1.56680	1.57682	1.56325	1.57442	120919	0	20
2015.05.14	1.57444	1.58138	1.57272	1.57740	109050	0	20
2015.05.15	1.57740	1.58078	1.57007	1.57221	111370	0	20
2015.05.18	1.57388	1.57440	1.56370	1.56513	93564	0	20
2015.05.19	1.56519	1.56688	1.54457	1.55116	121244	0	20
2015.05.20	1.55119	1.55869	1.54715	1.55341	135911	0	20
2015.05.21	1.55341	1.56990	1.55244	1.56593	122538	0	20
2015.05.22	1.56595	1.56888	1.54593	1.54827	123462	0	20
2015.05.25	1.54699	1.55069	1.54557	1.54667	66244	0	20
2015.05.26	1.54667	1.54742	1.53531	1.53834	126736	0	20
2015.05.27	1.53824	1.54363	1.53003	1.53507	122010	0	20
2015.05.28	1.53518	1.53848	1.52598	1.53133	127236	0	20
2015.05.29	1.53130	1.53413	1.52357	1.52858	118634	0	20
2015.06.01	1.52912	1.53038	1.51694	1.51998	119596	0	20
2015.06.02	1.51998	1.53664	1.51786	1.53418	129761	0	20
2015.06.03	1.53424	1.53742	1.52500	1.53380	123504	0	20
2015.06.04	1.53390	1.54403	1.53029	1.53620	124057	0	20
2015.06.05	1.53590	1.53688	1.51893	1.52657	131422	0	20
2015.06.08	1.52537	1.53630	1.52205	1.53469	107764	0	20
2015.06.09	1.53473	1.53883	1.52564	1.53834	121989	0	20
2015.06.10	1.53849	1.55533	1.53681	1.55277	139495	0	20
2015.06.11	1.55276	1.55327	1.54203	1.55160	113743	0	20
2015.06.12	1.55164	1.55971	1.54658	1.55625	120604	0	20
2015.06.15	1.55476	1.56129	1.54866	1.56004	101672	0	17
2015.06.16	1.56004	1.56530	1.55411	1.56463	101385	0	20
2015.06.17	1.56463	1.58462	1.56246	1.58308	120711	0	20
2015.06.18	1.58301	1.59296	1.58050	1.58769	123396	0	20
2015.06.19	1.58774	1.58957	1.58344	1.58742	90766	0	20
2015.06.22	1.58691	1.59090	1.58043	1.58223	95867	0	20
2015.06.23	1.58212	1.58304	1.57080	1.57283	110582	0	20
2015.06.24	1.57279	1.58019	1.56659	1.57045	109048	0	20
2015.06.25	1.57043	1.57692	1.56756	1.57469	99054	0	20
2015.06.26	1.57474	1.57663	1.57076	1.57484	93045	0	20
2015.06.29	1.56858	1.57880	1.56614	1.57356	151618	0	20
2015.06.30	1.57367	1.57749	1.56919	1.57124	130360	0	20
2015.07.01	1.57124	1.57334	1.55871	1.56148	114676	0	20
2015.07.02	1.56143	1.56392	1.55611	1.56059	100288	0	20
2015.07.03	1.56058	1.56429	1.55553	1.55734	86072	0	20
2015.07.06	1.55439	1.56276	1.55312	1.56029	111179	0	20
2015.07.07	1.56030	1.56085	1.54128	1.54606	128174	0	20
2015.07.08	1.54607	1.54663	1.53293	1.53599	124093	0	20
2015.07.09	1.53565	1.54196	1.53426	1.53778	111727	0	20
2015.07.10	1.53779	1.55505	1.53630	1.55108	119986	0	20
2015.07.13	1.54914	1.55883	1.54801	1.54852	120022	0	20
2015.07.14	1.54847	1.56380	1.54498	1.56354	115571	0	20
2015.07.15	1.56352	1.56745	1.55758	1.56369	115489	0	20
2015.07.16	1.56340	1.56493	1.55593	1.56059	120483	0	21
2015.07.17	1.56052	1.56719	1.55528	1.56041	91760	0	23
2015.07.20	1.55973	1.56264	1.55371	1.55592	88509	0	23
2015.07.21	1.55595	1.55896	1.55282	1.55521	104067	0	23
2015.07.22	1.55519	1.56472	1.55441	1.56112	106925	0	23
2015.07.23	1.56082	1.56698	1.55000	1.55111	110788	0	23
2015.07.24	1.55118	1.55251	1.54658	1.55101	92636	0	23
2015.07.27	1.55103	1.55945	1.54894	1.55578	108975	0	23
2015.07.28	1.55578	1.56272	1.55272	1.56121	105691	0	23
2015.07.29	1.56130	1.56887	1.55866	1.55958	114123	0	23
2015.07.30	1.55934	1.56423	1.55617	1.55994	108006	0	23
2015.07.31	1.55995	1.56772	1.55481	1.56216	128914	0	23
2015.08.03	1.56306	1.56439	1.55644	1.55849	107976	0	23
2015.08.04	1.55841	1.56328	1.55569	1.55612	120884	0	23
2015.08.05	1.55612	1.56502	1.55249	1.56002	124642	0	22
2015.08.06	1.56008	1.56358	1.54660	1.55115	106444	0	22
2015.08.07	1.55113	1.55445	1.54238	1.54880	123770	0	22
2015.08.10	1.54856	1.56050	1.54573	1.55905	102511	0	22
2015.08.11	1.55905	1.56154	1.55543	1.55694	127331	0	22
2015.08.12	1.55694	1.56590	1.55331	1.56093	135325	0	22
2015.08.13	1.56093	1.56359	1.55724	1.56084	107030	0	22
2015.08.14	1.56079	1.56590	1.55878	1.56448	104269	0	22
2015.08.17	1.56511	1.56869	1.55780	1.55820	103209	0	22
2015.08.18	1.55808	1.57160	1.55613	1.56569	96035	0	22
2015.08.19	1.56581	1.56995	1.56341	1.56788	116066	0	22
2015.08.20	1.56785	1.57006	1.56051	1.56875	112097	0	22
2015.08.21	1.56870	1.57222	1.56569	1.56869	127416	0	22
2015.08.24	1.56753	1.58021	1.56294	1.57716	190647	0	22
2015.08.25	1.57726	1.58180	1.56806	1.56854	161810	0	22
2015.08.26	1.56854	1.57188	1.54515	1.54570	149558	0	22
2015.08.27	1.54580	1.55077	1.53691	1.54009	124330	0	22
2015.08.28	1.54007	1.54421	1.53340	1.53916	109566	0	22
2015.08.31	1.54082	1.54358	1.53384	1.53422	85302	0	22
2015.09.01	1.53420	1.54071	1.52989	1.53022	110831	0	22
2015.09.02	1.53025	1.53248	1.52632	1.52971	105039	0	22
2015.09.03	1.52970	1.53124	1.52181	1.52557	97548	0	22
2015.09.04	1.52533	1.52728	1.51625	1.51684	92083	0	22
2015.09.07	1.51754	1.52873	1.51703	1.52708	87339	0	22
2015.09.08	1.52711	1.54115	1.52678	1.53942	88047	0	22
2015.09.09	1.53921	1.54034	1.53487	1.53655	87252	0	22
2015.09.10	1.53668	1.54751	1.53378	1.54409	108083	0	22
2015.09.11	1.54420	1.54607	1.53990	1.54255	85739	0	22
2015.09.14	1.54281	1.54699	1.53719	1.54232	70462	0	22
2015.09.15	1.54234	1.54561	1.53287	1.53417	73184	0	22
2015.09.16	1.53423	1.55277	1.53291	1.54877	81788	0	20
2015.09.17	1.54876	1.56269	1.54851	1.55881	98562	0	20
2015.09.18	1.55881	1.56577	1.55135	1.55234	100772	0	20
2015.09.21	1.55225	1.55670	1.54799	1.55074	82260	0	20
2015.09.22	1.55054	1.55279	1.53396	1.53620	89272	0	20
2015.09.23	1.53610	1.53660	1.52199	1.52422	94164	0	20
2015.09.24	1.52423	1.52880	1.51997	1.52413	99719	0	20
2015.09.25	1.52383	1.52596	1.51343	1.51811	97620	0	20
2015.09.28	1.51873	1.52404	1.51565	1.51715	85104	0	20
2015.09.29	1.51734	1.52042	1.51280	1.51464	94621	0	20
2015.09.30	1.51468	1.52128	1.51065	1.51259	92739	0	20
2015.10.01	1.51260	1.51793	1.51059	1.51290	83384	0	20
2015.10.02	1.51297	1.52366	1.51270	1.51769	98950	0	20
2015.10.05	1.51878	1.52436	1.51358	1.51444	93844	0	20
2015.10.06	1.51444	1.52421	1.51390	1.52249	74839	0	20
2015.10.07	1.52259	1.53387	1.52183	1.53163	87643	0	20
2015.10.08	1.53164	1.53713	1.52604	1.53444	90824	0	20
2015.10.09	1.53457	1.53825	1.52992	1.53077	93142	0	20
2015.10.12	1.53114	1.53724	1.53083	1.53465	74626	0	20
2015.10.13	1.53464	1.53869	1.51994	1.52459	96837	0	20
2015.10.14	1.52461	1.54934	1.52461	1.54755	99373	0	20
2015.10.15	1.54752	1.55077	1.54139	1.54561	103076	0	20
2015.10.16	1.54543	1.54852	1.54292	1.54402	87038	0	20
2015.10.19	1.54376	1.54958	1.54265	1.54629	72318	0	20
2015.10.20	1.54629	1.55054	1.54344	1.54427	75875	0	20
2015.10.21	1.54433	1.54763	1.54116	1.54170	74370	0	20
2015.10.22	1.54147	1.55067	1.53684	1.53922	102230	0	20
2015.10.23	1.53917	1.54181	1.53051	1.53107	101278	0	20
2015.10.25	1.53151	1.53197	1.53065	1.53070	2158	0	20
2015.10.26	1.53071	1.53810	1.53054	1.53486	80202	0	20
2015.10.27	1.53483	1.53579	1.52817	1.53037	81217	0	20
2015.10.28	1.53028	1.53464	1.52478	1.52662	98195	0	20
2015.10.29	1.52663	1.53207	1.52413	1.53110	92761	0	20
2015.10.30	1.53111	1.54667	1.53081	1.54257	101387	0	20
2015.11.02	1.54494	1.54966	1.54032	1.54156	82090	0	20
2015.11.03	1.54146	1.54445	1.53587	1.54195	82297	0	20
2015.11.04	1.54206	1.54442	1.53600	1.53820	91514	0	20
2015.11.05	1.53853	1.54006	1.52040	1.52070	99011	0	20
2015.11.06	1.52069	1.52185	1.50263	1.50464	98213	0	20
2015.11.09	1.50495	1.51274	1.50392	1.51127	79654	0	20
2015.11.10	1.51131	1.51445	1.50906	1.51169	75078	0	20
2015.11.11	1.51151	1.52200	1.51151	1.52114	79434	0	20
2015.11.12	1.52107	1.52455	1.51731	1.52290	98371	0	20
2015.11.13	1.52290	1.52637	1.51866	1.52355	82837	0	20
2015.11.16	1.52242	1.52311	1.51805	1.52008	78723	0	20
2015.11.17	1.52025	1.52378	1.51537	1.52105	83181	0	20
2015.11.18	1.52104	1.52476	1.51871	1.52342	84801	0	20
2015.11.19	1.52341	1.53348	1.52266	1.52899	95007	0	20
2015.11.20	1.52897	1.53089	1.51818	1.51908	84585	0	20
2015.11.23	1.51748	1.51959	1.51082	1.51225	89912	0	20
2015.11.24	1.51224	1.51546	1.50527	1.50779	91595	0	20
2015.11.25	1.50767	1.51353	1.50553	1.51271	96583	0	20
2015.11.26	1.51213	1.51297	1.50652	1.51004	83472	0	20
2015.11.27	1.51005	1.51089	1.50291	1.50291	82919	0	20
2015.11.30	1.50320	1.50676	1.49927	1.50549	79623	0	20
2015.12.01	1.50548	1.51247	1.50495	1.50794	90165	0	20
2015.12.02	1.50806	1.50821	1.48939	1.49501	98705	0	20
2015.12.03	1.49486	1.51579	1.49034	1.51414	129242	0	20
2015.12.04	1.51417	1.51560	1.50770	1.51038	133751	0	20
2015.12.07	1.50981	1.51137	1.50437	1.50531	81404	0	20
2015.12.08	1.50540	1.50602	1.49557	1.50068	93256	0	20
2015.12.09	1.50064	1.51907	1.50035	1.51783	105226	0	20
2015.12.10	1.51784	1.52013	1.51102	1.51580	98556	0	20
2015.12.11	1.51589	1.52387	1.51244	1.52200	97755	0	20
2015.12.14	1.52282	1.52297	1.51066	1.51395	102111	0	20
2015.12.15	1.51393	1.51837	1.50282	1.50377	103710	0	20
2015.12.16	1.50364	1.50984	1.49561	1.49999	117724	0	18
2015.12.17	1.50000	1.50038	1.48641	1.49000	105349	0	20
2015.12.18	1.48980	1.49491	1.48842	1.48911	99955	0	20
2015.12.21	1.48965	1.49285	1.48765	1.48817	82811	0	20
2015.12.22	1.48808	1.49070	1.48044	1.48265	83755	0	20
2015.12.23	1.48266	1.48993	1.48180	1.48686	76299	0	20
2015.12.24	1.48698	1.49441	1.48536	1.49257	51410	0	20
2015.12.28	1.49052	1.49339	1.48732	1.48789	57544	0	20
2015.12.29	1.48794	1.49124	1.47845	1.48148	67915	0	20
2015.12.30	1.48148	1.48479	1.47918	1.48121	74249	0	20
2015.12.31	1.48119	1.48438	1.47323	1.47335	60242	0	20
2016.01.04	1.47337	1.48153	1.46622	1.47107	98820	0	20
2016.01.05	1.47118	1.47246	1.46372	1.46727	88513	0	20
2016.01.06	1.46732	1.46808	1.45996	1.46294	105731	0	20
2016.01.07	1.46291	1.46396	1.45322	1.46158	113159	0	20
2016.01.08	1.46161	1.46440	1.45052	1.45113	115543	0	20
2016.01.11	1.45225	1.46034	1.44934	1.45411	98969	0	20
2016.01.12	1.45411	1.45596	1.43510	1.44452	107656	0	20
2016.01.13	1.44445	1.44752	1.43792	1.44059	110631	0	20
2016.01.14	1.44059	1.44445	1.43593	1.44107	110361	0	20
2016.01.15	1.44107	1.44268	1.42506	1.42573	110500	0	20
2016.01.18	1.42509	1.43224	1.42360	1.42420	94406	0	20
2016.01.19	1.42420	1.43393	1.41283	1.41547	111992	0	20
2016.01.20	1.41547	1.42183	1.41244	1.41884	121934	0	20
2016.01.21	1.41874	1.42479	1.40787	1.42197	132332	0	20
2016.01.22	1.42180	1.43618	1.42039	1.42651	112397	0	20
2016.01.25	1.42673	1.43088	1.42228	1.42476	95013	0	20
2016.01.26	1.42478	1.43662	1.41724	1.43491	109337	0	20
2016.01.27	1.43496	1.43541	1.42291	1.42322	116310	0	20
2016.01.28	1.42323	1.44065	1.42323	1.43585	114551	0	20
2016.01.29	1.43587	1.44124	1.41484	1.42423	142421	0	20
2016.02.01	1.42462	1.44439	1.42271	1.44315	109743	0	0
2016.02.02	1.44312	1.44450	1.43251	1.44070	105768	0	20
2016.02.03	1.44077	1.46481	1.43828	1.45983	125080	0	20
2016.02.04	1.45985	1.46677	1.45288	1.45858	133764	0	20
2016.02.05	1.45848	1.45904	1.44511	1.44959	116389	0	20
2016.02.08	1.44792	1.45459	1.43509	1.44298	132030	0	20
2016.02.09	1.44298	1.45148	1.43772	1.44703	159263	0	20
2016.02.10	1.44703	1.45776	1.44369	1.45226	149677	0	20
2016.02.11	1.45219	1.45627	1.43821	1.44744	166838	0	20
2016.02.12	1.44724	1.45693	1.44421	1.45053	143868	0	20
2016.02.15	1.44862	1.45344	1.44122	1.44303	110040	0	20
2016.02.16	1.44303	1.45150	1.42749	1.43013	125246	0	20
2016.02.17	1.43013	1.43382	1.42341	1.42909	140878	0	20
2016.02.18	1.42911	1.43936	1.42554	1.43341	140476	0	20
2016.02.19	1.43337	1.43965	1.42457	1.43944	143781	0	20
2016.02.22	1.42616	1.43055	1.40564	1.41486	147371	0	20
2016.02.23	1.41491	1.41553	1.40067	1.40210	142308	0	20
2016.02.24	1.40189	1.40266	1.38775	1.39240	154476	0	20
2016.02.25	1.39246	1.39957	1.38989	1.39591	133055	0	20
2016.02.26	1.39591	1.40417	1.38531	1.38704	133530	0	20
2016.02.29	1.38567	1.39456	1.38348	1.39128	123870	0	20
2016.03.01	1.39134	1.40177	1.39031	1.39497	137457	0	20
2016.03.02	1.39505	1.40924	1.39136	1.40769	127017	0	20
2016.03.03	1.40770	1.41934	1.40317	1.41733	126880	0	20
2016.03.04	1.41729	1.42477	1.41071	1.42297	133390	0	20
2016.03.07	1.42175	1.42827	1.41332	1.42621	103575	0	20
2016.03.08	1.42622	1.42745	1.41725	1.42126	108809	0	20
2016.03.09	1.42115	1.42401	1.41764	1.42134	114469	0	20
2016.03.10	1.42152	1.43160	1.41171	1.42773	152739	0	20
2016.03.11	1.42773	1.44355	1.42533	1.43804	115758	0	20
2016.03.14	1.43711	1.43884	1.42918	1.42984	95777	0	20
2016.03.15	1.42987	1.43040	1.41381	1.41509	109066	0	20
2016.03.16	1.41523	1.42731	1.40520	1.42497	129345	0	20
2016.03.17	1.42494	1.45024	1.42205	1.44726	127976	0	20
2016.03.18	1.44729	1.45134	1.44094	1.44754	102661	0	20
2016.03.21	1.44543	1.44669	1.43646	1.43678	93413	0	20
2016.03.22	1.43682	1.43966	1.41894	1.42122	109119	0	20
2016.03.23	1.42122	1.42261	1.40812	1.41166	98448	0	20
2016.03.24	1.41165	1.41817	1.40562	1.41518	94546	0	20
2016.03.25	1.41518	1.41560	1.41077	1.41320	33577	0	20
2016.03.28	1.41301	1.42821	1.41193	1.42522	49879	0	20
2016.03.29	1.42523	1.44030	1.41937	1.43825	111068	0	20
2016.03.30	1.43775	1.44582	1.43597	1.43745	113857	0	20
2016.03.31	1.43744	1.44253	1.43250	1.43570	106126	0	20
2016.04.01	1.43570	1.43707	1.41700	1.42285	119268	0	20
2016.04.04	1.42202	1.43207	1.41897	1.42586	97182	0	20
2016.04.05	1.42573	1.42777	1.41211	1.41567	107367	0	20
2016.04.06	1.41567	1.41701	1.40044	1.41154	122691	0	20
2016.04.07	1.41165	1.41561	1.40478	1.40525	118097	0	20
2016.04.08	1.40515	1.41401	1.40396	1.41220	95379	0	20
2016.04.11	1.41089	1.42858	1.41031	1.42331	95455	0	20
2016.04.12	1.42335	1.43469	1.41955	1.42717	114905	0	20
2016.04.13	1.42719	1.42782	1.41918	1.42006	112201	0	20
2016.04.14	1.42028	1.42071	1.40896	1.41489	95741	0	20
2016.04.15	1.41483	1.42409	1.41319	1.42005	76669	0	20
2016.04.18	1.41936	1.42897	1.41304	1.42741	84970	0	20
2016.04.19	1.42717	1.44180	1.42699	1.43959	94248	0	20
