<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.07.28	0.87969	0.88040	0.87360	0.87507	75154	20455400000	8
2011.07.29	0.87504	0.87840	0.87331	0.87613	67659	0	10
2011.08.01	0.87534	0.88048	0.87223	0.87396	69040	0	10
2011.08.02	0.87392	0.87694	0.86991	0.87140	66260	0	7
2011.08.03	0.87139	0.87570	0.86937	0.87375	72254	0	10
2011.08.04	0.87382	0.87486	0.86547	0.86670	90427	40155210000	8
2011.08.05	0.86671	0.87310	0.86422	0.87080	82785	0	10
2011.08.08	0.87272	0.87481	0.86627	0.86822	94510	0	10
2011.08.09	0.86825	0.88121	0.86758	0.88111	100380	0	7
2011.08.10	0.88105	0.88851	0.87602	0.87776	79629	0	10
2011.08.11	0.87776	0.88254	0.87369	0.87666	87177	0	8
2011.08.12	0.87669	0.87766	0.87303	0.87499	69653	0	7
2011.08.15	0.87546	0.88289	0.87530	0.88148	69772	0	10
2011.08.16	0.88148	0.88222	0.87368	0.87521	73683	0	10
2011.08.17	0.87523	0.88072	0.86994	0.87202	73205	0	6
2011.08.18	0.87201	0.87428	0.86618	0.86764	70289	0	10
2011.08.19	0.86764	0.87440	0.86533	0.87369	69533	0	10
2011.08.22	0.87208	0.87511	0.86958	0.87204	64819	0	10
2011.08.23	0.87204	0.87685	0.87003	0.87512	63888	0	10
2011.08.24	0.87510	0.88124	0.87259	0.88044	64910	0	4
2011.08.25	0.88044	0.88343	0.87935	0.88239	55901	0	10
2011.08.26	0.88239	0.88666	0.88233	0.88538	61613	0	10
2011.08.29	0.88679	0.88784	0.87989	0.88473	62537	25064051000	8
2011.08.30	0.88473	0.88757	0.88145	0.88509	90622	94278330000	8
2011.08.31	0.88508	0.88841	0.88272	0.88443	87592	99426681000	8
2011.09.01	0.88443	0.88557	0.87964	0.88093	63441	0	10
2011.09.02	0.88093	0.88202	0.87460	0.87594	60323	0	10
2011.09.05	0.87529	0.87907	0.87331	0.87338	65629	0	10
2011.09.06	0.87338	0.88188	0.87322	0.87786	76081	0	10
2011.09.07	0.87784	0.88269	0.87724	0.88109	70904	0	10
2011.09.08	0.88107	0.88416	0.86928	0.87000	69277	0	10
2011.09.09	0.86998	0.87189	0.85958	0.85985	78441	0	10
2011.09.12	0.85738	0.86361	0.85306	0.86128	88967	0	10
2011.09.13	0.86128	0.86838	0.85952	0.86672	80781	0	10
2011.09.14	0.86671	0.87246	0.86386	0.87154	80689	0	10
2011.09.15	0.87151	0.87890	0.86960	0.87851	74680	0	5
2011.09.16	0.87850	0.87854	0.87125	0.87383	72331	0	10
2011.09.19	0.87003	0.87251	0.86703	0.87130	77574	0	10
2011.09.20	0.87132	0.87354	0.86770	0.87053	76720	0	10
2011.09.21	0.87053	0.87944	0.86877	0.87585	82786	0	10
2011.09.22	0.87585	0.87847	0.87090	0.87711	95736	0	6
2011.09.23	0.87708	0.87901	0.87114	0.87278	89017	0	10
2011.09.26	0.87244	0.87454	0.86517	0.86949	93282	0	10
2011.09.27	0.86951	0.87163	0.86727	0.86910	84884	0	10
2011.09.28	0.86912	0.87390	0.86692	0.86862	72704	0	6
2011.09.29	0.86862	0.87253	0.86741	0.87032	84606	0	9
2011.09.30	0.87032	0.87089	0.85781	0.85874	74926	0	9
2011.10.03	0.85675	0.86288	0.85294	0.85418	85733	0	4
2011.10.04	0.85420	0.86452	0.85331	0.86176	88325	0	6
2011.10.05	0.86174	0.86458	0.85929	0.86300	83977	0	6
2011.10.06	0.86297	0.87269	0.86203	0.86996	82726	0	10
2011.10.07	0.86996	0.87037	0.85912	0.85948	77728	0	6
2011.10.10	0.86052	0.87301	0.86050	0.87074	70684	0	8
2011.10.11	0.87077	0.87633	0.86880	0.87521	71715	0	10
2011.10.12	0.87523	0.87863	0.87348	0.87490	73895	0	10
2011.10.13	0.87493	0.87795	0.87068	0.87362	73639	0	10
2011.10.14	0.87364	0.87775	0.87205	0.87700	72058	0	10
2011.10.17	0.87707	0.87963	0.87147	0.87220	74548	0	10
2011.10.18	0.87222	0.87666	0.86907	0.87450	74900	0	10
2011.10.19	0.87451	0.87877	0.87137	0.87209	72028	0	10
2011.10.20	0.87209	0.87656	0.86885	0.87253	76275	0	10
2011.10.21	0.87250	0.87322	0.86692	0.87028	71282	0	10
2011.10.24	0.86961	0.87242	0.86735	0.87088	70415	0	10
2011.10.25	0.87088	0.87231	0.86725	0.86900	73945	0	10
2011.10.26	0.86899	0.87204	0.86728	0.87030	74436	0	10
2011.10.27	0.87032	0.88292	0.86886	0.88085	81976	0	10
2011.10.28	0.88084	0.88188	0.87713	0.87748	70736	0	10
2011.10.31	0.87695	0.87827	0.85964	0.86171	84655	0	10
2011.11.01	0.86164	0.86220	0.85478	0.85861	84423	0	10
2011.11.02	0.85861	0.86410	0.85639	0.86156	77847	0	10
2011.11.03	0.86158	0.86410	0.85622	0.86132	86029	0	10
2011.11.04	0.86130	0.86527	0.85745	0.85988	72363	0	10
2011.11.07	0.86041	0.86075	0.85588	0.85730	72246	0	10
2011.11.08	0.85730	0.85974	0.85563	0.85906	66238	0	10
2011.11.09	0.85909	0.85962	0.84994	0.85012	76713	0	10
2011.11.10	0.85010	0.85572	0.84854	0.85389	74998	0	10
2011.11.11	0.85393	0.85863	0.85282	0.85681	59102	0	10
2011.11.14	0.85707	0.86020	0.85565	0.85649	71744	0	10
2011.11.15	0.85648	0.85734	0.85181	0.85521	68101	0	8
2011.11.16	0.85518	0.85830	0.85190	0.85544	71602	0	10
2011.11.17	0.85541	0.85754	0.85365	0.85436	77407	0	10
2011.11.18	0.85437	0.85848	0.85188	0.85548	67130	0	7
2011.11.21	0.85649	0.86403	0.85580	0.86225	69791	0	10
2011.11.22	0.86225	0.86642	0.86175	0.86390	62754	0	8
2011.11.23	0.86389	0.86475	0.85880	0.85928	68101	0	9
2011.11.24	0.85928	0.86191	0.85833	0.86084	58364	0	10
2011.11.25	0.86084	0.86157	0.85450	0.85678	58796	0	5
2011.11.28	0.85907	0.86086	0.85679	0.85848	65508	0	8
2011.11.29	0.85845	0.86089	0.85288	0.85371	64438	0	10
2011.11.30	0.85371	0.85891	0.85192	0.85585	70053	0	5
2011.12.01	0.85585	0.85982	0.85566	0.85794	65095	0	10
2011.12.02	0.85793	0.86160	0.85743	0.85846	55672	0	9
2011.12.05	0.85935	0.86043	0.85558	0.85587	63696	0	5
2011.12.06	0.85589	0.86020	0.85382	0.85894	58270	0	4
2011.12.07	0.85890	0.86119	0.85107	0.85379	55236	0	8
2011.12.08	0.85376	0.85516	0.84949	0.85380	60120	0	5
2011.12.09	0.85379	0.85609	0.85140	0.85374	55761	0	7
2011.12.12	0.85397	0.85524	0.84479	0.84497	58821	0	10
2011.12.13	0.84497	0.84792	0.84015	0.84161	52906	0	11
2011.12.14	0.84158	0.84234	0.83727	0.83913	57970	0	10
2011.12.15	0.83912	0.84239	0.83742	0.83904	56984	0	10
2011.12.16	0.83901	0.84120	0.83790	0.83882	52329	0	10
2011.12.19	0.83928	0.84162	0.83784	0.83838	57483	0	4
2011.12.20	0.83841	0.83886	0.83396	0.83494	57647	0	4
2011.12.21	0.83491	0.83758	0.83023	0.83207	63306	0	4
2011.12.22	0.83207	0.83470	0.83047	0.83239	58278	0	10
2011.12.23	0.83238	0.83715	0.83196	0.83660	45631	0	10
2011.12.26	0.83524	0.83678	0.83441	0.83561	22591	0	16
2011.12.27	0.83556	0.83712	0.83332	0.83377	42450	0	10
2011.12.28	0.83378	0.83746	0.83311	0.83699	44216	0	10
2011.12.29	0.83699	0.84209	0.83483	0.84036	53088	0	10
2011.12.30	0.84036	0.84071	0.83269	0.83276	53785	0	9
2012.01.02	0.83413	0.83580	0.83226	0.83354	37194	0	10
2012.01.03	0.83353	0.83715	0.83285	0.83405	57120	0	10
2012.01.04	0.83405	0.83469	0.82640	0.82858	52277	0	10
2012.01.05	0.82858	0.82879	0.82484	0.82522	56132	0	10
2012.01.06	0.82522	0.82652	0.82379	0.82430	47757	0	10
2012.01.09	0.82331	0.82765	0.82208	0.82578	57799	0	10
2012.01.10	0.82576	0.82863	0.82445	0.82455	56491	0	9
2012.01.11	0.82457	0.82922	0.82379	0.82888	54500	0	10
2012.01.12	0.82886	0.83735	0.82886	0.83537	60819	0	10
2012.01.13	0.83538	0.83752	0.82650	0.82735	63214	0	10
2012.01.16	0.82623	0.82832	0.82541	0.82607	51757	0	10
2012.01.17	0.82606	0.83205	0.82598	0.83065	59833	0	8
2012.01.18	0.83064	0.83532	0.83047	0.83295	58991	0	10
2012.01.19	0.83292	0.83737	0.83238	0.83701	57553	0	10
2012.01.20	0.83699	0.83770	0.83003	0.83016	51001	0	10
2012.01.23	0.82869	0.83730	0.82823	0.83594	60878	0	4
2012.01.24	0.83593	0.83902	0.83120	0.83402	54789	0	4
2012.01.25	0.83401	0.83840	0.83088	0.83660	61179	0	10
2012.01.26	0.83661	0.83980	0.83480	0.83506	52012	0	10
2012.01.27	0.83505	0.84067	0.83366	0.84029	56822	0	10
2012.01.30	0.84010	0.84049	0.83506	0.83642	60041	0	10
2012.01.31	0.83641	0.83842	0.82805	0.83008	62012	0	5
2012.02.01	0.83009	0.83429	0.82806	0.83097	67390	0	10
2012.02.02	0.83098	0.83307	0.82745	0.83146	61795	0	5
2012.02.03	0.83145	0.83384	0.82898	0.83126	59694	0	4
2012.02.06	0.82935	0.83088	0.82640	0.82946	58997	0	10
2012.02.07	0.82947	0.83522	0.82819	0.83378	59286	0	10
2012.02.08	0.83377	0.83873	0.83297	0.83772	59011	0	10
2012.02.09	0.83773	0.84010	0.83349	0.83974	57299	0	5
2012.02.10	0.83972	0.84051	0.83502	0.83746	55787	0	10
2012.02.13	0.83816	0.84013	0.83586	0.83609	57392	0	10
2012.02.14	0.83608	0.83980	0.83547	0.83638	59992	0	10
2012.02.15	0.83639	0.84001	0.83160	0.83217	62828	0	10
2012.02.16	0.83215	0.83226	0.82767	0.83070	61478	0	10
2012.02.17	0.83071	0.83364	0.82878	0.82987	51845	0	10
2012.02.20	0.83202	0.83665	0.83149	0.83527	49833	0	10
2012.02.21	0.83528	0.84018	0.83392	0.83843	58354	0	5
2012.02.22	0.83842	0.84591	0.83771	0.84527	60043	0	10
2012.02.23	0.84526	0.84978	0.84509	0.84912	51407	0	10
2012.02.24	0.84911	0.85043	0.84644	0.84717	52785	0	10
2012.02.27	0.84701	0.84857	0.84400	0.84651	59156	0	10
2012.02.28	0.84648	0.84885	0.84598	0.84616	51941	0	10
2012.02.29	0.84615	0.84673	0.83651	0.83660	61966	0	10
2012.03.02	0.83440	0.83494	0.83134	0.83336	48340	0	10
2012.03.05	0.83333	0.83528	0.83255	0.83296	55125	0	10
2012.03.06	0.83298	0.83491	0.83177	0.83428	47192	0	10
2012.03.07	0.83429	0.83619	0.83380	0.83514	42322	0	12
2012.03.08	0.83515	0.83977	0.83418	0.83849	51250	0	10
2012.03.09	0.83848	0.83926	0.83448	0.83711	53614	0	4
2012.03.12	0.83704	0.84163	0.83509	0.84078	51602	0	10
2012.03.13	0.84077	0.84214	0.83232	0.83264	53392	0	10
2012.03.14	0.83265	0.83318	0.82947	0.83146	47844	0	10
2012.03.15	0.83147	0.83499	0.83116	0.83227	47041	0	10
2012.03.16	0.83226	0.83305	0.82931	0.83130	43354	0	10
2012.03.19	0.83173	0.83428	0.82829	0.83269	47324	0	10
2012.03.20	0.83268	0.83540	0.83148	0.83394	42570	0	10
2012.03.21	0.83393	0.83709	0.83209	0.83250	47345	0	10
2012.03.22	0.83249	0.83471	0.82989	0.83425	52588	0	10
2012.03.23	0.83424	0.83650	0.83345	0.83602	47994	0	10
2012.03.26	0.83576	0.83691	0.83356	0.83618	53104	0	10
2012.03.27	0.83620	0.83697	0.83337	0.83502	44739	0	5
2012.03.28	0.83503	0.83946	0.83471	0.83791	55032	0	5
2012.03.29	0.83792	0.83832	0.83316	0.83338	53768	0	10
2012.03.30	0.83336	0.83588	0.83235	0.83251	50817	0	10
2012.04.02	0.83414	0.83491	0.82938	0.83098	55054	0	5
2012.04.03	0.83099	0.83578	0.83090	0.83162	59026	0	5
2012.04.04	0.83161	0.83240	0.82616	0.82674	61912	0	5
2012.04.05	0.82675	0.82787	0.82372	0.82526	57235	0	5
2012.04.06	0.82526	0.82561	0.82341	0.82413	37321	0	5
2012.04.09	0.82375	0.82562	0.82288	0.82438	39636	0	5
2012.04.10	0.82436	0.82760	0.82336	0.82464	63224	0	5
2012.04.11	0.82463	0.82640	0.82326	0.82384	60234	0	4
2012.04.12	0.82385	0.82691	0.82264	0.82613	58883	0	5
2012.04.13	0.82615	0.82673	0.82287	0.82493	56062	0	5
2012.04.16	0.82409	0.82677	0.82096	0.82593	61599	0	5
2012.04.17	0.82593	0.82610	0.82298	0.82405	56350	0	5
2012.04.18	0.82404	0.82429	0.81738	0.81883	58450	0	5
2012.04.19	0.81884	0.81923	0.81615	0.81796	58871	0	5
2012.04.20	0.81797	0.82028	0.81641	0.81952	55541	0	5
2012.04.23	0.81784	0.81885	0.81472	0.81572	53983	0	5
2012.04.24	0.81573	0.81864	0.81440	0.81724	52903	0	5
2012.04.25	0.81724	0.82211	0.81632	0.81772	56503	0	5
2012.04.26	0.81771	0.81848	0.81483	0.81519	55187	0	5
2012.04.27	0.81518	0.81686	0.81336	0.81469	57497	0	5
2012.04.30	0.81349	0.81583	0.81221	0.81537	51072	0	5
2012.05.01	0.81539	0.81974	0.81486	0.81597	43090	0	5
2012.05.02	0.81595	0.81613	0.81119	0.81194	52280	0	5
2012.05.03	0.81195	0.81423	0.81026	0.81268	50050	0	5
2012.05.04	0.81269	0.81383	0.80943	0.81000	49486	0	5
2012.05.07	0.80626	0.80788	0.80342	0.80615	55113	0	5
2012.05.08	0.80617	0.80722	0.80438	0.80464	55731	0	5
2012.05.09	0.80463	0.80603	0.80140	0.80161	60929	0	5
2012.05.10	0.80161	0.80449	0.80006	0.80150	57504	0	5
2012.05.11	0.80151	0.80486	0.79959	0.80358	56275	0	5
2012.05.14	0.80203	0.80270	0.79627	0.79662	50001	0	5
2012.05.15	0.79663	0.80137	0.79517	0.79585	51473	0	5
2012.05.16	0.79584	0.80074	0.79496	0.79901	59543	0	5
2012.05.17	0.79902	0.80453	0.79893	0.80348	55841	0	5
2012.05.18	0.80347	0.80798	0.80244	0.80773	58878	0	5
2012.05.21	0.80798	0.80970	0.80622	0.80929	56876	0	5
2012.05.22	0.80931	0.81014	0.80400	0.80421	55539	0	5
2012.05.23	0.80422	0.80610	0.79973	0.80202	64204	0	5
2012.05.24	0.80201	0.80270	0.79953	0.79991	62534	0	5
2012.05.25	0.79990	0.80453	0.79795	0.79877	55654	0	5
2012.05.28	0.80160	0.80364	0.79831	0.79971	46278	0	5
2012.05.29	0.79973	0.80050	0.79805	0.79854	57512	0	5
2012.05.30	0.79853	0.79995	0.79709	0.79873	60847	0	5
2012.05.31	0.79874	0.80347	0.79873	0.80227	61044	0	5
2012.06.01	0.80226	0.80937	0.80160	0.80904	65740	0	5
2012.06.04	0.80886	0.81266	0.80658	0.81207	54178	0	5
2012.06.05	0.81208	0.81394	0.80880	0.80962	56413	0	5
2012.06.06	0.80961	0.81241	0.80501	0.81187	63990	0	5
2012.06.07	0.81188	0.81306	0.80646	0.80865	63107	0	5
2012.06.08	0.80866	0.80971	0.80705	0.80891	61327	0	5
2012.06.11	0.81471	0.81520	0.80523	0.80557	60636	0	5
2012.06.12	0.80556	0.80791	0.80117	0.80306	61293	0	5
2012.06.13	0.80305	0.81051	0.80220	0.81007	59793	0	5
2012.06.14	0.81006	0.81205	0.80837	0.81182	59078	0	5
2012.06.15	0.81183	0.81525	0.80371	0.80406	55922	0	5
2012.06.18	0.80915	0.81094	0.80221	0.80274	62109	0	5
2012.06.19	0.80273	0.80792	0.80232	0.80671	57569	0	5
2012.06.20	0.80672	0.80962	0.80557	0.80826	59473	0	5
2012.06.21	0.80825	0.80910	0.80397	0.80436	62538	0	5
2012.06.22	0.80435	0.80660	0.80233	0.80614	53771	0	5
2012.06.25	0.80532	0.80548	0.80191	0.80266	49499	0	5
2012.06.26	0.80265	0.80374	0.79839	0.79876	56745	0	5
2012.06.27	0.79878	0.80157	0.79844	0.80087	53423	0	5
2012.06.28	0.80084	0.80289	0.79855	0.80171	59807	0	5
2012.06.29	0.80170	0.80935	0.80083	0.80610	70976	0	5
2012.07.02	0.80717	0.80765	0.80052	0.80184	60456	0	5
2012.07.03	0.80186	0.80435	0.80117	0.80344	53803	0	5
2012.07.04	0.80345	0.80532	0.80254	0.80308	51970	0	5
2012.07.05	0.80306	0.80417	0.79651	0.79809	59283	0	5
2012.07.06	0.79810	0.79820	0.79242	0.79312	56060	0	5
2012.07.09	0.79244	0.79477	0.79149	0.79305	50815	0	5
2012.07.10	0.79306	0.79337	0.78915	0.78936	51593	0	5
2012.07.11	0.78935	0.79037	0.78705	0.78940	53490	0	5
2012.07.12	0.78938	0.79129	0.78808	0.79045	54734	0	5
2012.07.13	0.79046	0.79120	0.78555	0.78629	53778	0	5
2012.07.16	0.78604	0.78684	0.78309	0.78470	50770	0	5
2012.07.17	0.78471	0.78748	0.78312	0.78529	55386	0	5
2012.07.18	0.78530	0.78683	0.78295	0.78437	54139	0	5
2012.07.19	0.78436	0.78536	0.77914	0.78076	57034	0	5
2012.07.20	0.78075	0.78196	0.77707	0.77791	52617	0	5
2012.07.23	0.77657	0.78242	0.77622	0.78133	60732	0	5
2012.07.24	0.78138	0.78197	0.77680	0.77770	58613	0	5
2012.07.25	0.77771	0.78536	0.77745	0.78391	60818	0	5
2012.07.26	0.78390	0.78590	0.78153	0.78271	62042	0	5
2012.07.27	0.78270	0.78726	0.77995	0.78218	62958	0	5
2012.07.30	0.78172	0.78275	0.77901	0.78019	54190	0	5
2012.07.31	0.78020	0.78640	0.77981	0.78458	56945	0	5
2012.08.01	0.78459	0.78935	0.78410	0.78685	54098	0	5
2012.08.02	0.78684	0.79092	0.78241	0.78506	64046	0	5
2012.08.03	0.78505	0.79230	0.78421	0.79156	59462	0	5
2012.08.06	0.79250	0.79623	0.79166	0.79462	53432	0	5
2012.08.07	0.79461	0.79574	0.79237	0.79345	52697	0	5
2012.08.08	0.79346	0.79469	0.78798	0.78957	53047	0	5
2012.08.09	0.78958	0.79008	0.78558	0.78684	52885	0	5
2012.08.10	0.78683	0.78767	0.78279	0.78318	49915	0	5
2012.08.13	0.78361	0.78734	0.78266	0.78632	47066	0	5
2012.08.14	0.78633	0.78837	0.78546	0.78565	47908	0	5
2012.08.15	0.78564	0.78786	0.78236	0.78340	45147	0	5
2012.08.16	0.78341	0.78593	0.78122	0.78512	49377	0	5
2012.08.17	0.78513	0.78772	0.78361	0.78558	47728	0	5
2012.08.20	0.78594	0.78710	0.78329	0.78573	45000	0	5
2012.08.21	0.78574	0.79072	0.78545	0.78998	49582	0	5
2012.08.22	0.78997	0.79080	0.78766	0.78875	51396	0	5
2012.08.23	0.78874	0.79238	0.78828	0.79203	52323	0	5
2012.08.24	0.79205	0.79327	0.78894	0.79115	46870	0	5
2012.08.27	0.79093	0.79279	0.79010	0.79135	35807	0	5
2012.08.28	0.79137	0.79541	0.79058	0.79413	44729	0	5
2012.08.29	0.79410	0.79459	0.79054	0.79151	40409	0	5
2012.08.30	0.79152	0.79354	0.79018	0.79217	41982	0	5
2012.08.31	0.79216	0.79559	0.79158	0.79291	50378	0	5
2012.09.03	0.79203	0.79329	0.79067	0.79229	39606	0	5
2012.09.04	0.79230	0.79424	0.79023	0.79152	45117	0	5
2012.09.05	0.79153	0.79293	0.78870	0.79235	51848	0	5
2012.09.06	0.79233	0.79460	0.79064	0.79258	52429	0	5
2012.09.07	0.79259	0.80063	0.79259	0.80044	52041	0	5
2012.09.10	0.79968	0.80104	0.79758	0.79782	45542	0	5
2012.09.11	0.79782	0.80060	0.79669	0.79963	51529	0	5
2012.09.12	0.79960	0.80279	0.79708	0.80057	55401	0	5
2012.09.13	0.80058	0.80427	0.79942	0.80391	54058	0	5
2012.09.14	0.80392	0.81143	0.80368	0.80934	58147	0	5
2012.09.17	0.80854	0.81012	0.80598	0.80695	47264	0	5
2012.09.18	0.80696	0.80719	0.80202	0.80303	49123	0	5
2012.09.19	0.80302	0.80582	0.80165	0.80413	51076	0	5
2012.09.20	0.80412	0.80449	0.79870	0.79941	54001	0	5
2012.09.21	0.79942	0.80078	0.79745	0.79964	52150	0	5
2012.09.24	0.79889	0.79950	0.79541	0.79691	46004	0	5
2012.09.25	0.79692	0.79853	0.79359	0.79666	52099	0	5
2012.09.26	0.79664	0.79696	0.79399	0.79606	53502	0	5
2012.09.27	0.79608	0.79646	0.79229	0.79530	54827	0	5
2012.09.28	0.79529	0.79940	0.79475	0.79535	56659	0	5
2012.10.01	0.79529	0.80032	0.79411	0.79872	50531	0	5
2012.10.02	0.79873	0.80172	0.79780	0.80060	48134	0	5
2012.10.03	0.80059	0.80323	0.79948	0.80264	48872	0	5
2012.10.04	0.80262	0.80507	0.80216	0.80370	50883	0	5
2012.10.05	0.80371	0.80792	0.80303	0.80765	46718	0	5
2012.10.08	0.80695	0.80946	0.80577	0.80924	45849	0	5
2012.10.09	0.80923	0.80982	0.80424	0.80493	48445	0	5
2012.10.10	0.80492	0.80607	0.80252	0.80291	47931	0	5
2012.10.11	0.80293	0.80707	0.80214	0.80561	44814	0	5
2012.10.12	0.80562	0.80871	0.80506	0.80556	44232	0	5
2012.10.15	0.80560	0.80773	0.80388	0.80534	44523	0	5
2012.10.16	0.80536	0.81250	0.80527	0.81245	46789	0	5
2012.10.17	0.81249	0.81362	0.81070	0.81245	48203	0	5
2012.10.18	0.81246	0.81450	0.81095	0.81424	47319	0	5
2012.10.19	0.81420	0.81464	0.81213	0.81322	46745	0	5
2012.10.22	0.81338	0.81642	0.81224	0.81579	44606	0	5
2012.10.23	0.81580	0.81595	0.81242	0.81383	46360	0	5
2012.10.24	0.81382	0.81475	0.80767	0.80857	48299	0	5
2012.10.25	0.80858	0.80975	0.80180	0.80271	45879	0	5
2012.10.26	0.80269	0.80413	0.80010	0.80345	38916	0	5
2012.10.29	0.80338	0.80553	0.80225	0.80471	27287	0	3
2012.10.30	0.80470	0.80716	0.80392	0.80610	28465	0	6
2012.10.31	0.80609	0.80749	0.80276	0.80314	62380	0	5
2012.11.01	0.80311	0.80400	0.80017	0.80247	76149	0	5
2012.11.02	0.80246	0.80280	0.79956	0.80079	75710	0	5
2012.11.05	0.80017	0.80118	0.79850	0.80069	74962	0	5
2012.11.06	0.80070	0.80199	0.79832	0.80078	77548	0	5
2012.11.07	0.80078	0.80296	0.79707	0.79896	95827	0	5
2012.11.08	0.79894	0.79939	0.79596	0.79734	84587	0	5
2012.11.09	0.79735	0.79977	0.79664	0.79919	85045	0	5
2012.11.12	0.79948	0.80196	0.79875	0.80021	67710	0	5
2012.11.13	0.80020	0.80073	0.79690	0.80019	80569	0	5
2012.11.14	0.80021	0.80479	0.79993	0.80360	82785	0	5
2012.11.15	0.80363	0.80644	0.80287	0.80559	82459	0	5
2012.11.16	0.80553	0.80585	0.80089	0.80205	79786	0	5
2012.11.19	0.80165	0.80545	0.80122	0.80339	77233	0	5
2012.11.20	0.80337	0.80523	0.80308	0.80443	80085	0	5
2012.11.21	0.80444	0.80503	0.80047	0.80378	82868	0	5
2012.11.22	0.80380	0.80850	0.80378	0.80790	76255	0	5
2012.11.23	0.80789	0.81081	0.80731	0.80874	74559	0	5
2012.11.26	0.80946	0.81120	0.80797	0.81031	76452	0	5
2012.11.27	0.81031	0.81089	0.80588	0.80758	83728	0	5
2012.11.28	0.80759	0.80899	0.80612	0.80859	86646	0	5
2012.11.29	0.80860	0.81123	0.80799	0.80879	56992	0	5
2012.11.30	0.80878	0.81318	0.80850	0.81081	80824	0	5
2012.12.03	0.81087	0.81297	0.81056	0.81118	78481	0	5
2012.12.04	0.81119	0.81376	0.80995	0.81314	79146	0	5
2012.12.05	0.81313	0.81471	0.81108	0.81202	53962	0	5
2012.12.06	0.81203	0.81239	0.80648	0.80763	80436	0	4
2012.12.07	0.80764	0.80799	0.80448	0.80575	77079	0	5
2012.12.10	0.80440	0.80578	0.80344	0.80485	71251	0	4
2012.12.11	0.80484	0.80768	0.80420	0.80706	73854	0	5
2012.12.12	0.80705	0.80998	0.80604	0.80978	77032	0	5
2012.12.13	0.80979	0.81194	0.80878	0.81142	77208	0	5
2012.12.14	0.81139	0.81444	0.80964	0.81356	77812	0	5
2012.12.17	0.81475	0.81483	0.81106	0.81224	77062	0	5
2012.12.18	0.81225	0.81447	0.81165	0.81378	74433	0	4
2012.12.19	0.81379	0.81677	0.81161	0.81210	83216	0	5
2012.12.20	0.81215	0.81610	0.81215	0.81364	80456	0	4
2012.12.21	0.81365	0.81542	0.81137	0.81509	85958	0	5
2012.12.24	0.81540	0.81842	0.81471	0.81738	52276	0	4
2012.12.26	0.81757	0.82085	0.81728	0.81937	48518	0	5
2012.12.27	0.81939	0.82239	0.81837	0.82173	78117	0	4
2012.12.28	0.82176	0.82248	0.81662	0.81741	72641	0	5
2012.12.31	0.81738	0.81855	0.81033	0.81244	60351	0	5
2013.01.01	0.81190	0.81287	0.81154	0.81217	859	0	8
2013.01.02	0.81217	0.81507	0.81042	0.81134	98721	0	5
2013.01.03	0.81135	0.81202	0.80846	0.81029	89024	0	5
2013.01.04	0.81030	0.81419	0.80959	0.81297	89482	0	5
2013.01.07	0.81338	0.81494	0.81043	0.81375	90890	0	5
2013.01.08	0.81375	0.81610	0.81353	0.81440	90134	0	5
2013.01.09	0.81439	0.81621	0.81327	0.81495	89855	0	5
2013.01.10	0.81496	0.82115	0.81431	0.82057	96693	0	5
2013.01.11	0.82057	0.82858	0.82029	0.82699	93637	0	5
2013.01.14	0.82852	0.83245	0.82788	0.83209	94213	0	5
2013.01.15	0.83210	0.83241	0.82654	0.82780	102576	0	5
2013.01.16	0.82781	0.83182	0.82643	0.83051	97238	0	5
2013.01.17	0.83050	0.83648	0.82976	0.83589	99574	0	5
2013.01.18	0.83590	0.83961	0.83544	0.83906	94455	0	5
2013.01.21	0.83957	0.84205	0.83767	0.84072	78552	0	5
2013.01.22	0.84074	0.84402	0.83632	0.84093	95620	0	5
2013.01.23	0.84093	0.84200	0.83785	0.84060	90239	0	5
2013.01.24	0.84062	0.84805	0.83901	0.84712	91844	0	5
2013.01.25	0.84710	0.85361	0.84613	0.85168	97375	0	5
2013.01.28	0.85307	0.85856	0.85259	0.85677	93369	0	5
2013.01.29	0.85675	0.85690	0.85272	0.85571	92990	0	5
2013.01.30	0.85570	0.86057	0.85560	0.85887	93529	0	5
2013.01.31	0.85886	0.85906	0.85524	0.85657	93443	0	5
2013.02.01	0.85654	0.87158	0.85643	0.86897	102228	0	5
2013.02.04	0.86899	0.86923	0.85667	0.85717	94112	0	5
2013.02.05	0.85718	0.86869	0.85522	0.86715	100587	0	5
2013.02.06	0.86716	0.86800	0.86149	0.86286	98138	0	5
2013.02.07	0.86285	0.86610	0.85154	0.85217	101692	0	5
2013.02.08	0.85219	0.85320	0.84458	0.84516	92931	0	5
2013.02.11	0.84663	0.85732	0.84558	0.85626	88917	0	5
2013.02.12	0.85625	0.86305	0.85397	0.85786	94288	0	3
2013.02.13	0.85785	0.86831	0.85697	0.86544	91570	0	3
2013.02.14	0.86546	0.86659	0.85845	0.86192	95496	0	3
2013.02.15	0.86192	0.86324	0.85734	0.86063	92435	0	3
2013.02.18	0.86119	0.86475	0.86025	0.86300	78133	0	3
2013.02.19	0.86301	0.86849	0.85999	0.86780	84933	0	3
2013.02.20	0.86775	0.87640	0.86754	0.87189	96561	0	3
2013.02.21	0.87190	0.87577	0.86288	0.86480	103170	0	3
